split_name	fold_id	row_id	role
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00088	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00089	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00090	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00091	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00092	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00093	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00094	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00095	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00096	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00097	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00098	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00099	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00100	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00101	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00102	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00103	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00104	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00105	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00106	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00107	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00108	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00109	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00110	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00111	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00112	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00113	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00114	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00115	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00116	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00117	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00118	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00119	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00120	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00121	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00122	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00123	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00124	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00125	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00126	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00127	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00128	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00129	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00130	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00131	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00132	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00133	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00134	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00135	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00136	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00137	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00138	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00139	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00140	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00141	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00142	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00143	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00144	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00145	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00146	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00147	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00148	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00149	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00150	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00151	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00152	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00153	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00154	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00155	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00156	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00157	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00158	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00159	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00160	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00161	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00162	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00163	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00164	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00165	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00166	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00167	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00168	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00169	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00170	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00171	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00172	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00173	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00174	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00175	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00176	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00177	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00178	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00179	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00180	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00181	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00182	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00183	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00184	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00185	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00186	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00187	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00188	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00189	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00190	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00191	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00192	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00193	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00194	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00195	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00196	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00197	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00198	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00199	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00200	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00201	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00202	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00203	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00204	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00205	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00206	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00207	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00208	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00209	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00210	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00211	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00212	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00213	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00214	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00215	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00216	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00217	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00218	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00219	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00220	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00221	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00222	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00223	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00224	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00225	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00226	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00227	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00228	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00229	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00230	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00231	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00232	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00233	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00234	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00235	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00236	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00237	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00238	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00239	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00240	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00241	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00242	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00243	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00244	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00245	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00246	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00247	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00248	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00249	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00250	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00251	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00252	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00253	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00254	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00255	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00256	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00257	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00258	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00259	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00260	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00261	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00262	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00263	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00264	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00265	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00266	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00267	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00268	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00269	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00270	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00271	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00272	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00273	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00274	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00275	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00276	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00277	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00278	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00279	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00280	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00281	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00282	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00283	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00284	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00285	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00286	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00287	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00288	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00289	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00290	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00291	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00292	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00293	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00294	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00295	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00296	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00297	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00298	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00299	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00300	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00301	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00302	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00303	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00304	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00305	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00306	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00307	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00308	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00309	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00310	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00311	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00312	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00313	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00314	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00315	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00316	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00317	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00318	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00319	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00320	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00321	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00322	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00323	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00324	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00325	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00326	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00327	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00328	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00329	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00330	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00331	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00332	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00333	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00334	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00335	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00336	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00337	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00338	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00339	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00340	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00341	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00342	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00343	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00344	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00345	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00346	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00347	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00348	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00349	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00350	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00351	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00352	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00353	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00354	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00355	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00356	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00357	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00358	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00359	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00360	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00361	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00362	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00363	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00364	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00365	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00366	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00367	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00368	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00369	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00370	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00371	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00372	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00373	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00374	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00375	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00376	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00377	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00378	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00379	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00380	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00381	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00382	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00383	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00384	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00385	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00386	train
source_heldout_TESLA_mmc4	TESLA_mmc4	CNV0_00387	train
