sample	histology	DM_score	HT_overlap_score	panel_silencing	HT_z	zone
PTC01	PTC	0.6244584918022156	-0.9004592750595977	-0.6244584918022156	-0.9004592750595977	wild-type-like (preserved, no HT)
PTC01	PTC	0.2580670714378357	-0.1275523689902321	-0.2580670714378357	-0.1275523689902321	wild-type-like (preserved, no HT)
PTC01	PTC	0.38324978947639465	-0.6235518761053038	-0.38324978947639465	-0.6235518761053038	wild-type-like (preserved, no HT)
PTC01	PTC	0.16717314720153809	-1.0340778399537671	-0.16717314720153809	-1.0340778399537671	wild-type-like (preserved, no HT)
PTC01	PTC	0.07527199387550354	-0.9885412131058138	-0.07527199387550354	-0.9885412131058138	wild-type-like (preserved, no HT)
PTC01	PTC	0.31990331411361694	-0.7394904698437694	-0.31990331411361694	-0.7394904698437694	wild-type-like (preserved, no HT)
PTC01	PTC	0.6314764022827148	-0.7365193224558725	-0.6314764022827148	-0.7365193224558725	wild-type-like (preserved, no HT)
PTC01	PTC	0.26156261563301086	-1.1817365412968308	-0.26156261563301086	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.10669779777526855	-0.7907186074211808	-0.10669779777526855	-0.7907186074211808	wild-type-like (preserved, no HT)
PTC01	PTC	0.5085780024528503	-0.5847263376562453	-0.5085780024528503	-0.5847263376562453	wild-type-like (preserved, no HT)
PTC01	PTC	0.5773183703422546	-0.6533218196737962	-0.5773183703422546	-0.6533218196737962	wild-type-like (preserved, no HT)
PTC01	PTC	-0.4614376425743103	-0.881256581286639	0.4614376425743103	-0.881256581286639	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.06254196912050247	-0.5848994148937867	-0.06254196912050247	-0.5848994148937867	wild-type-like (preserved, no HT)
PTC01	PTC	0.2614628076553345	-0.4799643750807956	-0.2614628076553345	-0.4799643750807956	wild-type-like (preserved, no HT)
PTC01	PTC	-0.26774418354034424	-1.1817365412968308	0.26774418354034424	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.06718854606151581	-1.1817365412968308	-0.06718854606151581	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.6505722403526306	-0.7965510228665834	-0.6505722403526306	-0.7965510228665834	wild-type-like (preserved, no HT)
PTC01	PTC	0.10930750519037247	-0.744347251261396	-0.10930750519037247	-0.744347251261396	wild-type-like (preserved, no HT)
PTC01	PTC	0.14284008741378784	-0.1637086960505879	-0.14284008741378784	-0.1637086960505879	wild-type-like (preserved, no HT)
PTC01	PTC	0.5079203248023987	-0.8725997774743569	-0.5079203248023987	-0.8725997774743569	wild-type-like (preserved, no HT)
PTC01	PTC	-0.11902853846549988	0.2654291183049352	0.11902853846549988	0.2654291183049352	dark-matter zone (silenced + HT)
PTC01	PTC	0.07215050607919693	-0.09467598079759412	-0.07215050607919693	-0.09467598079759412	wild-type-like (preserved, no HT)
PTC01	PTC	-0.2018817514181137	-1.1817365412968308	0.2018817514181137	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.38870128989219666	-0.9182234123663775	-0.38870128989219666	-0.9182234123663775	wild-type-like (preserved, no HT)
PTC01	PTC	-0.3738407492637634	1.391924446926493	0.3738407492637634	1.391924446926493	dark-matter zone (silenced + HT)
PTC01	PTC	0.27199703454971313	-0.7712889464515181	-0.27199703454971313	-0.7712889464515181	wild-type-like (preserved, no HT)
PTC01	PTC	0.23259270191192627	-0.6105324808715794	-0.23259270191192627	-0.6105324808715794	wild-type-like (preserved, no HT)
PTC01	PTC	0.054086439311504364	-1.1817365412968308	-0.054086439311504364	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.21858114004135132	-0.9491839111113796	-0.21858114004135132	-0.9491839111113796	wild-type-like (preserved, no HT)
PTC01	PTC	0.24106185138225555	-0.735030865968454	-0.24106185138225555	-0.735030865968454	wild-type-like (preserved, no HT)
PTC01	PTC	0.10726181417703629	-1.1817365412968308	-0.10726181417703629	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.12539872527122498	-0.6447502495893336	-0.12539872527122498	-0.6447502495893336	wild-type-like (preserved, no HT)
PTC01	PTC	-0.006968468427658081	-1.1817365412968308	0.006968468427658081	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.41017231345176697	-0.415952446365094	-0.41017231345176697	-0.415952446365094	wild-type-like (preserved, no HT)
PTC01	PTC	0.44805464148521423	-0.5145616848408932	-0.44805464148521423	-0.5145616848408932	wild-type-like (preserved, no HT)
PTC01	PTC	-0.002696707844734192	-1.1817365412968308	0.002696707844734192	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.4018233120441437	-0.8701914780111633	-0.4018233120441437	-0.8701914780111633	wild-type-like (preserved, no HT)
PTC01	PTC	0.17289811372756958	-0.9898574197846889	-0.17289811372756958	-0.9898574197846889	wild-type-like (preserved, no HT)
PTC01	PTC	0.11592383682727814	-0.7564543499588403	-0.11592383682727814	-0.7564543499588403	wild-type-like (preserved, no HT)
PTC01	PTC	-0.2868768572807312	-0.8283137898591872	0.2868768572807312	-0.8283137898591872	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.2880766987800598	-1.1817365412968308	0.2880766987800598	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.19473125040531158	-0.6465331381915825	-0.19473125040531158	-0.6465331381915825	wild-type-like (preserved, no HT)
PTC01	PTC	0.31681540608406067	-0.7338089583460745	-0.31681540608406067	-0.7338089583460745	wild-type-like (preserved, no HT)
PTC01	PTC	0.41324812173843384	-0.5407729172960445	-0.41324812173843384	-0.5407729172960445	wild-type-like (preserved, no HT)
PTC01	PTC	1.0939483642578125	-0.7604817889838877	-1.0939483642578125	-0.7604817889838877	wild-type-like (preserved, no HT)
PTC01	PTC	-0.32303449511528015	-1.1817365412968308	0.32303449511528015	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.5854929685592651	-0.9458912966353161	-0.5854929685592651	-0.9458912966353161	wild-type-like (preserved, no HT)
PTC01	PTC	0.15728512406349182	-0.6830065514438283	-0.15728512406349182	-0.6830065514438283	wild-type-like (preserved, no HT)
PTC01	PTC	0.41216516494750977	-0.5335405543048973	-0.41216516494750977	-0.5335405543048973	wild-type-like (preserved, no HT)
PTC01	PTC	0.23940640687942505	-1.1817365412968308	-0.23940640687942505	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.2165968418121338	-0.6161572769616205	-0.2165968418121338	-0.6161572769616205	wild-type-like (preserved, no HT)
PTC01	PTC	0.10463746637105942	-0.8275891154376894	-0.10463746637105942	-0.8275891154376894	wild-type-like (preserved, no HT)
PTC01	PTC	0.5493751764297485	-0.4530465393890053	-0.5493751764297485	-0.4530465393890053	wild-type-like (preserved, no HT)
PTC01	PTC	0.6726016998291016	-0.754906585897594	-0.6726016998291016	-0.754906585897594	wild-type-like (preserved, no HT)
PTC01	PTC	0.49980872869491577	-0.9567129437340565	-0.49980872869491577	-0.9567129437340565	wild-type-like (preserved, no HT)
PTC01	PTC	0.12455732375383377	-0.28510475679250125	-0.12455732375383377	-0.28510475679250125	wild-type-like (preserved, no HT)
PTC01	PTC	0.6263173222541809	-0.48970617932018506	-0.6263173222541809	-0.48970617932018506	wild-type-like (preserved, no HT)
PTC01	PTC	-0.06863509118556976	-0.9085940326099673	0.06863509118556976	-0.9085940326099673	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.22722221910953522	-0.9672707327316035	-0.22722221910953522	-0.9672707327316035	wild-type-like (preserved, no HT)
PTC01	PTC	0.48086854815483093	-0.5734233957706344	-0.48086854815483093	-0.5734233957706344	wild-type-like (preserved, no HT)
PTC01	PTC	0.5221484303474426	-1.1817365412968308	-0.5221484303474426	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.365806519985199	-0.585995269511125	-0.365806519985199	-0.585995269511125	wild-type-like (preserved, no HT)
PTC01	PTC	0.277960866689682	-0.9578486387133351	-0.277960866689682	-0.9578486387133351	wild-type-like (preserved, no HT)
PTC01	PTC	0.36178362369537354	-1.1817365412968308	-0.36178362369537354	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.08057558536529541	-1.1817365412968308	0.08057558536529541	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.316871702671051	-0.5676165851624315	-0.316871702671051	-0.5676165851624315	wild-type-like (preserved, no HT)
PTC01	PTC	0.21896705031394958	-0.7675129982008047	-0.21896705031394958	-0.7675129982008047	wild-type-like (preserved, no HT)
PTC01	PTC	0.12026099860668182	-0.5450350941877952	-0.12026099860668182	-0.5450350941877952	wild-type-like (preserved, no HT)
PTC01	PTC	0.24675512313842773	-0.9846023127613128	-0.24675512313842773	-0.9846023127613128	wild-type-like (preserved, no HT)
PTC01	PTC	0.19497150182724	-0.4474281683763863	-0.19497150182724	-0.4474281683763863	wild-type-like (preserved, no HT)
PTC01	PTC	0.10281771421432495	-0.9757462260377602	-0.10281771421432495	-0.9757462260377602	wild-type-like (preserved, no HT)
PTC01	PTC	0.7195416688919067	-0.51517396499575	-0.7195416688919067	-0.51517396499575	wild-type-like (preserved, no HT)
PTC01	PTC	0.12385145574808121	-0.46485557784459974	-0.12385145574808121	-0.46485557784459974	wild-type-like (preserved, no HT)
PTC01	PTC	0.614192008972168	-0.638712272573748	-0.614192008972168	-0.638712272573748	wild-type-like (preserved, no HT)
PTC01	PTC	0.1181640625	-1.0243486566781692	-0.1181640625	-1.0243486566781692	wild-type-like (preserved, no HT)
PTC01	PTC	0.5206043720245361	-0.7562541382696238	-0.5206043720245361	-0.7562541382696238	wild-type-like (preserved, no HT)
PTC01	PTC	0.6383692026138306	-0.5721642574505555	-0.6383692026138306	-0.5721642574505555	wild-type-like (preserved, no HT)
PTC01	PTC	0.39137670397758484	-0.5154715640234779	-0.39137670397758484	-0.5154715640234779	wild-type-like (preserved, no HT)
PTC01	PTC	0.3183912932872772	-0.46080292531196954	-0.3183912932872772	-0.46080292531196954	wild-type-like (preserved, no HT)
PTC01	PTC	0.2840235233306885	-0.9277376922444908	-0.2840235233306885	-0.9277376922444908	wild-type-like (preserved, no HT)
PTC01	PTC	0.6716107130050659	-0.19280244974486926	-0.6716107130050659	-0.19280244974486926	wild-type-like (preserved, no HT)
PTC01	PTC	-0.21019187569618225	-0.449392417833886	0.21019187569618225	-0.449392417833886	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.08158400654792786	-1.1817365412968308	0.08158400654792786	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.24993610382080078	-0.43070367675133636	-0.24993610382080078	-0.43070367675133636	wild-type-like (preserved, no HT)
PTC01	PTC	0.48496028780937195	-1.0364937691291591	-0.48496028780937195	-1.0364937691291591	wild-type-like (preserved, no HT)
PTC01	PTC	0.44997555017471313	-0.18492437022421807	-0.44997555017471313	-0.18492437022421807	wild-type-like (preserved, no HT)
PTC01	PTC	-0.0036272183060646057	-1.1817365412968308	0.0036272183060646057	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.25310394167900085	-1.1817365412968308	0.25310394167900085	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.7511357069015503	-0.9180132255630267	-0.7511357069015503	-0.9180132255630267	wild-type-like (preserved, no HT)
PTC01	PTC	0.3359694480895996	-0.967839976422929	-0.3359694480895996	-0.967839976422929	wild-type-like (preserved, no HT)
PTC01	PTC	0.7955726385116577	-0.23475253391968015	-0.7955726385116577	-0.23475253391968015	wild-type-like (preserved, no HT)
PTC01	PTC	0.4011678695678711	-0.19667131927713824	-0.4011678695678711	-0.19667131927713824	wild-type-like (preserved, no HT)
PTC01	PTC	0.08511549234390259	-1.1817365412968308	-0.08511549234390259	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.5269495248794556	-0.742208410187029	-0.5269495248794556	-0.742208410187029	wild-type-like (preserved, no HT)
PTC01	PTC	0.3471212387084961	-0.5371905648026536	-0.3471212387084961	-0.5371905648026536	wild-type-like (preserved, no HT)
PTC01	PTC	0.10392066836357117	-1.1817365412968308	-0.10392066836357117	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.18813320994377136	-0.7602010996955078	-0.18813320994377136	-0.7602010996955078	wild-type-like (preserved, no HT)
PTC01	PTC	0.4792122542858124	-0.4530271085842438	-0.4792122542858124	-0.4530271085842438	wild-type-like (preserved, no HT)
PTC01	PTC	0.2745835483074188	-1.1817365412968308	-0.2745835483074188	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.035800814628601074	-1.1817365412968308	0.035800814628601074	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.2288283407688141	-0.6873230282371916	-0.2288283407688141	-0.6873230282371916	wild-type-like (preserved, no HT)
PTC01	PTC	-0.019927114248275757	-0.6985828184634633	0.019927114248275757	-0.6985828184634633	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.594041109085083	-0.8093150968411456	0.594041109085083	-0.8093150968411456	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.04088874161243439	-1.1817365412968308	-0.04088874161243439	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.317888081073761	-1.1817365412968308	-0.317888081073761	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.36170440912246704	-0.4162584032622503	-0.36170440912246704	-0.4162584032622503	wild-type-like (preserved, no HT)
PTC01	PTC	-0.3514572083950043	-0.5227500169060032	0.3514572083950043	-0.5227500169060032	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.36696499586105347	-1.1817365412968308	-0.36696499586105347	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.15430742502212524	-0.575928338464514	-0.15430742502212524	-0.575928338464514	wild-type-like (preserved, no HT)
PTC01	PTC	0.49331316351890564	-0.7283422872536089	-0.49331316351890564	-0.7283422872536089	wild-type-like (preserved, no HT)
PTC01	PTC	0.6000760793685913	-0.45045530671316314	-0.6000760793685913	-0.45045530671316314	wild-type-like (preserved, no HT)
PTC01	PTC	0.1904655247926712	-0.638801780339458	-0.1904655247926712	-0.638801780339458	wild-type-like (preserved, no HT)
PTC01	PTC	0.6048427820205688	-0.9266407047312719	-0.6048427820205688	-0.9266407047312719	wild-type-like (preserved, no HT)
PTC01	PTC	0.4258900284767151	-1.043058379533555	-0.4258900284767151	-1.043058379533555	wild-type-like (preserved, no HT)
PTC01	PTC	-0.171249121427536	-1.1817365412968308	0.171249121427536	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.5819253921508789	-0.8980511343431665	-0.5819253921508789	-0.8980511343431665	wild-type-like (preserved, no HT)
PTC01	PTC	0.3298405408859253	-0.7959725837297512	-0.3298405408859253	-0.7959725837297512	wild-type-like (preserved, no HT)
PTC01	PTC	0.1011485904455185	-1.1817365412968308	-0.1011485904455185	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.2830473780632019	0.17377496868652753	-0.2830473780632019	0.17377496868652753	RAS-like zone (preserved + HT)
PTC01	PTC	0.366657555103302	-0.48542316628439763	-0.366657555103302	-0.48542316628439763	wild-type-like (preserved, no HT)
PTC01	PTC	0.26514148712158203	-0.9288140461164492	-0.26514148712158203	-0.9288140461164492	wild-type-like (preserved, no HT)
PTC01	PTC	0.29789361357688904	-0.4951351992536453	-0.29789361357688904	-0.4951351992536453	wild-type-like (preserved, no HT)
PTC01	PTC	0.4897798001766205	-1.1817365412968308	-0.4897798001766205	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.23981615900993347	0.2552546605804732	0.23981615900993347	0.2552546605804732	dark-matter zone (silenced + HT)
PTC01	PTC	-0.3988032937049866	0.03813988428904502	0.3988032937049866	0.03813988428904502	dark-matter zone (silenced + HT)
PTC01	PTC	0.46081480383872986	-0.6530229645963296	-0.46081480383872986	-0.6530229645963296	wild-type-like (preserved, no HT)
PTC01	PTC	0.8211659789085388	-0.8122202091666866	-0.8211659789085388	-0.8122202091666866	wild-type-like (preserved, no HT)
PTC01	PTC	0.38096559047698975	-0.009253811046824541	-0.38096559047698975	-0.009253811046824541	wild-type-like (preserved, no HT)
PTC01	PTC	0.5020474195480347	-0.35535797254491963	-0.5020474195480347	-0.35535797254491963	wild-type-like (preserved, no HT)
PTC01	PTC	0.24432894587516785	-0.3589117645683394	-0.24432894587516785	-0.3589117645683394	wild-type-like (preserved, no HT)
PTC01	PTC	0.10986711084842682	-0.8751593738924607	-0.10986711084842682	-0.8751593738924607	wild-type-like (preserved, no HT)
PTC01	PTC	0.039376482367515564	-1.1817365412968308	-0.039376482367515564	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.25169292092323303	-1.1817365412968308	0.25169292092323303	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.30574309825897217	-1.1817365412968308	0.30574309825897217	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.5192604064941406	-0.07282918085521477	-0.5192604064941406	-0.07282918085521477	wild-type-like (preserved, no HT)
PTC01	PTC	0.3116004467010498	-1.1817365412968308	-0.3116004467010498	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.4823653995990753	-0.803535608453725	-0.4823653995990753	-0.803535608453725	wild-type-like (preserved, no HT)
PTC01	PTC	0.3397468030452728	-1.1817365412968308	-0.3397468030452728	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.25314459204673767	-0.907683527894566	-0.25314459204673767	-0.907683527894566	wild-type-like (preserved, no HT)
PTC01	PTC	0.6682745218276978	-0.8287638520890575	-0.6682745218276978	-0.8287638520890575	wild-type-like (preserved, no HT)
PTC01	PTC	0.01934845745563507	-0.6451216068433011	-0.01934845745563507	-0.6451216068433011	wild-type-like (preserved, no HT)
PTC01	PTC	0.10125327855348587	-0.1254485970932212	-0.10125327855348587	-0.1254485970932212	wild-type-like (preserved, no HT)
PTC01	PTC	0.4402703046798706	-0.6308775284400572	-0.4402703046798706	-0.6308775284400572	wild-type-like (preserved, no HT)
PTC01	PTC	0.33891358971595764	-0.49691018244024054	-0.33891358971595764	-0.49691018244024054	wild-type-like (preserved, no HT)
PTC01	PTC	-0.3111644387245178	-0.09843755400890722	0.3111644387245178	-0.09843755400890722	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.4312465488910675	-0.5429906640537453	0.4312465488910675	-0.5429906640537453	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.016187384724617004	-1.1817365412968308	-0.016187384724617004	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.3247082531452179	-0.7376064416211133	0.3247082531452179	-0.7376064416211133	BRAF-like zone (silenced, no HT)
PTC01	PTC	-0.3162727355957031	-1.1817365412968308	0.3162727355957031	-1.1817365412968308	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.4861539304256439	-0.05120484652139287	-0.4861539304256439	-0.05120484652139287	wild-type-like (preserved, no HT)
PTC01	PTC	0.247923344373703	-1.1817365412968308	-0.247923344373703	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.13513442873954773	-0.5735265703361946	0.13513442873954773	-0.5735265703361946	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.8728643655776978	-0.36797057130769484	-0.8728643655776978	-0.36797057130769484	wild-type-like (preserved, no HT)
PTC01	PTC	0.6538655161857605	-0.42106704925778854	-0.6538655161857605	-0.42106704925778854	wild-type-like (preserved, no HT)
PTC01	PTC	-0.2717199921607971	-0.8392254252350319	0.2717199921607971	-0.8392254252350319	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.3551686108112335	-1.1817365412968308	-0.3551686108112335	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	-0.054505228996276855	-0.8694354551618964	0.054505228996276855	-0.8694354551618964	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.056386686861515045	-0.7563203476353169	-0.056386686861515045	-0.7563203476353169	wild-type-like (preserved, no HT)
PTC01	PTC	0.6049683094024658	-0.7225914102189295	-0.6049683094024658	-0.7225914102189295	wild-type-like (preserved, no HT)
PTC01	PTC	0.2992163598537445	-0.3314167827869427	-0.2992163598537445	-0.3314167827869427	wild-type-like (preserved, no HT)
PTC01	PTC	-0.029976554214954376	-0.7334617759876493	0.029976554214954376	-0.7334617759876493	BRAF-like zone (silenced, no HT)
PTC01	PTC	0.3293178379535675	-0.6354372447833735	-0.3293178379535675	-0.6354372447833735	wild-type-like (preserved, no HT)
PTC01	PTC	0.14106130599975586	-0.9789591086720781	-0.14106130599975586	-0.9789591086720781	wild-type-like (preserved, no HT)
PTC01	PTC	0.25223660469055176	0.08552925495336881	-0.25223660469055176	0.08552925495336881	RAS-like zone (preserved + HT)
PTC01	PTC	0.26723209023475647	-0.7013785192785416	-0.26723209023475647	-0.7013785192785416	wild-type-like (preserved, no HT)
PTC01	PTC	0.2434312403202057	-0.12904671322897618	-0.2434312403202057	-0.12904671322897618	wild-type-like (preserved, no HT)
PTC01	PTC	0.22460728883743286	-0.6441356103123451	-0.22460728883743286	-0.6441356103123451	wild-type-like (preserved, no HT)
PTC01	PTC	0.2574494183063507	-0.842992126708647	-0.2574494183063507	-0.842992126708647	wild-type-like (preserved, no HT)
PTC01	PTC	0.0991002693772316	-1.1817365412968308	-0.0991002693772316	-1.1817365412968308	wild-type-like (preserved, no HT)
PTC01	PTC	0.38001012802124023	-0.4821327970702177	-0.38001012802124023	-0.4821327970702177	wild-type-like (preserved, no HT)
PTC01	PTC	0.3334318995475769	-0.056712662891181834	-0.3334318995475769	-0.056712662891181834	wild-type-like (preserved, no HT)
PTC01	PTC	0.5136011242866516	-0.4225142095710321	-0.5136011242866516	-0.4225142095710321	wild-type-like (preserved, no HT)
