name	split	label	n_windows	max_score	mean_score	top10_mean	top1pct_mean	hla_02_01_max	hla_01_01_max	hla_11_01_max	hla_03_01_max	hla_24_02_max	hla_07_02_max	hla_08_01_max	hla_15_01_max	hla_44_02_max	hla_35_01_max
H0YIE6	test	0	387	0.6725521769397999	0.5082360831266184	0.6563942749605443	0.6707468339009464	0.6031506428381482	0.5053293304114191	0.6284351572117521	0.6470026255182068	0.6474657369086044	0.644696631534976	0.4446124732054191	0.554768218184393	0.5660260019672181	0.6725521769397999
A0A8I5KWF3	test	0	1329	0.7158746079411141	0.48064046130579585	0.6986261176475665	0.6939666316299928	0.637316486067141	0.5679699790493258	0.6621599684980772	0.6828293000111061	0.6797302590566464	0.6977303770477529	0.5316723619760481	0.6293720038111451	0.6154854357483677	0.7158746079411141
P14324	test	1	1230	0.7697013017759516	0.5204500550554452	0.7373691602721796	0.7343097048294159	0.6637302917156811	0.6187488353240953	0.7223493735755389	0.7208728675253253	0.7395833965849761	0.7299764828655383	0.573906541860778	0.6888356219668031	0.6415635661792018	0.7697013017759516
Q5JW54	test	0	825	0.7328299247131023	0.5269738365000796	0.7031387153577865	0.7090254849427178	0.644615437022661	0.6144382532217749	0.6697478766992458	0.6963167594492699	0.688285659834784	0.6874504915133428	0.5440325535829027	0.6398575446849066	0.6323666160964698	0.7328299247131023
C9JV47	test	0	234	0.7440526236397613	0.5154068258448723	0.72230510059571	0.7416905178724442	0.6701052507688723	0.579400253790969	0.6867935229240686	0.7111820652881132	0.7144838839277858	0.699500123499551	0.5724347870249524	0.6394311541432576	0.6321267754200055	0.7440526236397613
Q9NZJ9	test	1	513	0.7603465868068754	0.5367881012845286	0.7405021187173889	0.7529553947456458	0.705046461826181	0.6002029012339485	0.7167704370041754	0.7203565172560641	0.7350152771143121	0.6993973763602984	0.5825062592322601	0.6779110572072159	0.6413255170271974	0.7603465868068754
P17544	test	1	1422	0.7404726731920122	0.5429993778505023	0.7342874446577297	0.7316252470480009	0.6629887913921203	0.5788744690136576	0.6740728427287088	0.7104521725286592	0.7028764182992778	0.6992835363134	0.5570935264034135	0.6346637517992229	0.6418511328020524	0.7404726731920122
Q4G112	test	1	1761	0.7562826133108079	0.5246967274730902	0.7392765088836446	0.7306403341115414	0.6893112853126121	0.5788139018357928	0.7027765189979046	0.7134901223571066	0.7197783393683226	0.713745712328992	0.5787555121370481	0.6732753922502763	0.658957831079824	0.7562826133108079
P0DTW1	test	1	324	0.8003094175459978	0.6353944980395214	0.7860583986510242	0.7941003600659381	0.7300852022992597	0.6123115799399393	0.7347363763608991	0.7580017152290753	0.7661492851918911	0.7400847465196142	0.6353336994005909	0.7214355870262403	0.6998001499123305	0.8003094175459978
P63119	test	0	441	0.692734636400301	0.5292150443618663	0.6787528913556062	0.6864288155556781	0.610482186678284	0.5159868362123248	0.6131577523958517	0.663465452594911	0.6624514559353485	0.6623766348814094	0.5014751956818924	0.585582332849712	0.5541228584077758	0.692734636400301
Q969T4	test	1	594	0.7665494553830454	0.5267676766068785	0.7443401572172367	0.7533257139201412	0.6837885242295991	0.6116692470953545	0.7140557846193356	0.7248951722126118	0.7381935423162264	0.7207111681886238	0.5649627520568357	0.6665365969586671	0.6534138710807131	0.7665494553830454
P28347	test	1	1251	0.7410164801818397	0.5179042126569271	0.7077347122868538	0.7034171565652922	0.6529125550146402	0.5992900064660094	0.6801159886846279	0.7213922281890519	0.7223506175602988	0.7036056245854406	0.5735123633230248	0.631643752074538	0.6568517440066671	0.7410164801818397
A0A7I2V4C4	test	0	150	0.6309779609553615	0.47418843466744043	0.5817739309278431	0.6309779609553615	0.5474994693938133	0.4952763974502489	0.5642977518194778	0.6039177450531696	0.6038748462456948	0.5959818247765	0.40346018388900445	0.5315294537529632	0.5688807300939741	0.6309779609553615
Q9NRQ2	test	1	960	0.7866379992961257	0.5124197383419714	0.75483517555263	0.7566568839235647	0.6875936880678141	0.5904329809143702	0.7409989612024632	0.7463797971718319	0.7602122522514811	0.7453281007483511	0.5817884482044573	0.6918998733237776	0.6559734515008172	0.7866379992961257
A0A8C8V477	test	0	285	0.7099031463850006	0.49145165242929384	0.6745838475994776	0.7069543565182448	0.6290229354923409	0.5163186649948253	0.6591877345070303	0.6791370528219538	0.6769554518792197	0.6623619037733967	0.5556313495137101	0.6002335026420473	0.5575922966506902	0.7099031463850006
B4DEE8	test	0	687	0.7189033305847802	0.5150342386010377	0.7060321095069109	0.7106965930755269	0.6499015744534744	0.5687117369983311	0.6776809984811343	0.6662281666133432	0.6815540976265049	0.6672169884146892	0.5706801812720625	0.6158703292574573	0.6246532257632108	0.7189033305847802
Q9UK28	test	0	999	0.7708447366159709	0.5154118024152988	0.7483544917333175	0.7501501257889882	0.6578220570507378	0.6370033735527761	0.7077627059617347	0.7165242290840855	0.7402178672421776	0.7267545604164515	0.5904933731934753	0.6700812216146721	0.6433317410051729	0.7708447366159709
P41212	test	1	1329	0.738812003908351	0.5368168544835578	0.7237856233135442	0.7193688528119154	0.683750642232305	0.5706775596652698	0.6846435303699012	0.7106307631324149	0.6991460887881137	0.7135739216352812	0.5545986935008572	0.6345744312656024	0.6310612358199714	0.738812003908351
Q99487	test	1	1149	0.7542538850101229	0.5058813631351767	0.725553961011292	0.7245873087955148	0.6613415490298875	0.6069014481057777	0.6549685980980969	0.7103333957148424	0.7156467130836793	0.7116693981328349	0.5357003921455086	0.637619419198076	0.6294127240230382	0.7542538850101229
Q9Y247	test	1	948	0.7839090543026944	0.5646720206535172	0.7407334950191686	0.7422710373358798	0.6777972147123097	0.5923958977296659	0.733568140271093	0.74631552299257	0.7530791030554502	0.7366559294069526	0.5860646986123956	0.6972296178195567	0.7025782378702311	0.7839090543026944
P42167	test	0	1335	0.7134152146071933	0.5426610948481344	0.6981500141080048	0.695378686700858	0.6361147801662976	0.5845017946902867	0.6519043781565066	0.675856686310522	0.6865882203443837	0.6883292727899923	0.5102805317023649	0.589066364744273	0.5907440960286777	0.7134152146071933
A0A6Q8PF92	test	0	555	0.6855309492831116	0.45626397082415765	0.6655098404624991	0.6745327513862334	0.6068919974541841	0.5005553602212691	0.6261733675769168	0.6594315671430566	0.6622481180945922	0.6783928040484954	0.531566592268667	0.5769408101616343	0.570720435554739	0.6855309492831116
Q12765	test	1	1215	0.7830110395057241	0.5412162618220645	0.7678097722938515	0.7651921944956254	0.7218975072649739	0.6059271093819851	0.7135449593809462	0.7446148914363117	0.7404380226498138	0.7202081549455861	0.6057871423719208	0.6824858916799599	0.6920441860488712	0.7830110395057241
P16401	test	1	651	0.7699501475256951	0.547950142727059	0.7477593132952622	0.7536682259664508	0.6753059210346555	0.578048861774589	0.7141060668832482	0.7263490840654931	0.7270406622753701	0.7110328507057909	0.5674075180416464	0.6775611256355422	0.6486611343563792	0.7699501475256951
E9PIK7	test	0	108	0.6892083380799541	0.5469150340279049	0.6604690468050558	0.6892083380799541	0.5896668763969894	0.5347985794255772	0.6060801579663636	0.6605680265161807	0.659051814938067	0.6486129659454697	0.4701245676916514	0.5881983335843463	0.5743073310052178	0.6892083380799541
P23560	test	0	714	0.6951793128150341	0.5106201066660484	0.6858711631754938	0.6879436401830343	0.6191394629149309	0.5580677390531671	0.6300798692208747	0.6678575696490888	0.6744199170132906	0.6648897269991633	0.5119025441045779	0.6020606276154007	0.6016217019612735	0.6951793128150341
A0A1X7SC65	test	0	339	0.7350699150114908	0.5485930361489394	0.7180196865611745	0.7322513155613034	0.7020317025925009	0.5876366796414247	0.6523230800746961	0.710742340419873	0.7076241111569597	0.6758513149346537	0.5623291751286993	0.6153488242305069	0.6000092301532454	0.7350699150114908
P14902	test	1	1182	0.7037271998447031	0.5060758468491628	0.6963822914680745	0.6953322947191221	0.6404450343536032	0.6422617121284386	0.65584077715258	0.681188502440482	0.681378787759035	0.6840480999819907	0.520951902731487	0.5911355718998198	0.6192240068815237	0.7037271998447031
O15446	test	1	1503	0.7970603431971744	0.5878345523923222	0.7721466937200073	0.76706648117638	0.7054607880724201	0.6095462456151725	0.7385138856682572	0.7528431166981888	0.766726834373521	0.7523002965807831	0.6146712369695563	0.6940380397084199	0.667557450579722	0.7970603431971744
Q86YD1	test	0	1221	0.7326036805878666	0.4970318709575929	0.7076578933361004	0.7050441416774111	0.6582189509876747	0.550384548104176	0.652960049452529	0.6969065514571382	0.7017459733073538	0.6908570650305111	0.5513177536099482	0.6037991601281542	0.6014221889496881	0.7326036805878666
Q15796	test	1	1374	0.7386995798640634	0.513685581962549	0.7163319454655817	0.7127394641342311	0.6595230172881057	0.5777199471595618	0.6495692403828643	0.7036099153555567	0.7133742565564519	0.7067541189855652	0.5442740490989956	0.6187109256533582	0.6074117275707773	0.7386995798640634
Q9UL15	test	0	1314	0.765787570082596	0.5538880938984354	0.739411669779446	0.7365464639089369	0.6789487566574779	0.6039450316936829	0.704329067246916	0.7240343963764845	0.7413489641080896	0.7199992811776373	0.5654482448103316	0.6751813432735867	0.6473957326402288	0.765787570082596
D6RBJ0	test	0	267	0.7099031463850005	0.5018866687715882	0.6528219949420285	0.6917471245906379	0.6280554984647826	0.5063319307896235	0.6591877345070302	0.6555459662898403	0.6678403914145307	0.641658328999931	0.48365386324406273	0.6002335026420473	0.5932237890677549	0.7099031463850005
P17302	test	0	1119	0.7385536051762949	0.49022580204409866	0.7121622218737269	0.7103241336727538	0.6617320397889768	0.6290031055356597	0.6952115150706457	0.7070811421293588	0.7156317468559386	0.7058369505918323	0.5072042795046073	0.6523903559319826	0.6293428127714696	0.7385536051762949
H3BS06	test	0	270	0.7230310029164632	0.5593516723999489	0.6831477914712114	0.7204186340002607	0.6408124271705478	0.573201026829004	0.6367442485598427	0.7019150358781435	0.6915414399683754	0.6828748682125544	0.5499195103656662	0.5908974166134897	0.6033651324798587	0.7230310029164632
Q13952	test	1	1347	0.7533631413815226	0.5656587183368678	0.7293262206600402	0.72613886795923	0.6733153146698447	0.6063644532935323	0.6863942699297815	0.7085581023828357	0.7209974873457005	0.700454208282824	0.5471934893904737	0.6499442703049857	0.6282955080922379	0.7533631413815226
A6QRH1	test	0	456	0.7657757155761006	0.5200340801343614	0.710901985367983	0.7256044017159523	0.6364685763137551	0.563842774261363	0.7132450208215847	0.7282815723257176	0.7379116250628873	0.7167477732318558	0.5503795528068586	0.6608182145166124	0.6193574023063791	0.7657757155761006
NP_081675.2	test	1	990	0.7029380418025641	0.4702868555324285	0.6837998689569845	0.6849763057215841	0.6332885490779574	0.5389768636665144	0.6402717219812822	0.668797326239552	0.6700130736766833	0.6774561809373699	0.5232689469407762	0.6047504602934457	0.6344789954103887	0.7029380418025641
NP_005663.2	test	1	315	0.6958913591366778	0.4899425208041785	0.6607081737288854	0.6834744275798492	0.6186983177990133	0.5217383438647546	0.6366505262587931	0.6656407601258542	0.6729735743297127	0.660528898810879	0.5042280585558803	0.5973368652240711	0.5668361929998763	0.6958913591366778
E9PK96	test	0	78	0.638286655785219	0.5114076881337398	0.5858772595211168	0.638286655785219	0.5328607326581714	0.4544217286126638	0.582264927726344	0.6095748014190014	0.6128439836099004	0.6203140327806914	0.42609793992216266	0.5268279150881385	0.5198689412320071	0.638286655785219
Q9UKB1	test	1	1599	0.7323581264032587	0.4984746048263395	0.7098902927447173	0.7001473578088178	0.6729256943791997	0.611974727237982	0.6548243524295364	0.7044273565678029	0.7103142765744096	0.6938461224244747	0.5532072200195859	0.5977418814783365	0.6433950963928009	0.7323581264032587
L7N489	test	0	348	0.7271881036660837	0.5571602655655319	0.7092002723790206	0.7214416744552348	0.636161080786482	0.5900061252126833	0.6453892507831668	0.6959248657118339	0.6914761453172967	0.6776823867053274	0.5546766374397165	0.6019398551881251	0.6010101483627454	0.7271881036660837
Q6ZWI9	test	0	762	0.7204496286666578	0.5003367923253258	0.698639587898811	0.704115968301463	0.6377151937583995	0.5595299200430509	0.6669759336688014	0.6755261109791616	0.6849982441701681	0.6712151753004147	0.512695878503668	0.6146490211899982	0.6057803356962345	0.7204496286666578
F5GX11	test	0	687	0.7897583347052042	0.5336973275081649	0.7681219357845925	0.7737930217692085	0.7174976834859075	0.5809532477217723	0.724879380304926	0.7467561451298081	0.7549959952786484	0.7355916745244047	0.6126434526736007	0.6891373063838393	0.6651944080555616	0.7897583347052042
E9PQ12	test	0	81	0.7232656910678001	0.5421841277603957	0.6898965794774742	0.7232656910678001	0.6363686292301501	0.5508796281012255	0.6651094304123636	0.677449991388289	0.6932068126704803	0.6747860181435332	0.5517642608678267	0.6294000175996296	0.6161792140111806	0.7232656910678001
P84098	test	0	561	0.7424032936862224	0.5273419456952663	0.7194686001201662	0.7305153404809338	0.6600239127737635	0.5882691969974317	0.6821627947846973	0.7107664987407075	0.7159300089366429	0.7179750970685093	0.5358795194074227	0.648090999934007	0.6223667456390016	0.7424032936862224
A0A7I2V2Q2	test	0	255	0.679383028033253	0.4852529331916315	0.6546230915266102	0.6778854288832667	0.5872230245632802	0.48873484644290793	0.6249470029060279	0.6358012184705266	0.6432534268923433	0.6347438149432317	0.4682284364605056	0.6081909765012817	0.5642259972901795	0.679383028033253
D6RBV2	test	0	948	0.7096541150092375	0.5039434889059677	0.6878775165824097	0.6889031090723847	0.6445307435263975	0.5550744672838924	0.6147569352967561	0.6775537825322485	0.6808830003728812	0.6675436810556684	0.5034024928684389	0.5889306916101669	0.5984929948891534	0.7096541150092375
P0DMS9	test	0	771	0.7723092216700551	0.48208033322289995	0.7215994550742847	0.7297974086028268	0.6676673633311769	0.6034588110795793	0.7256671987912765	0.7297079087949154	0.7471052827286471	0.731176312278925	0.5719310185972599	0.660577614553237	0.6291813377453687	0.7723092216700551
A8MTZ5	test	0	156	0.6517899147276297	0.5017618073121016	0.6064080331088727	0.6517899147276297	0.5373909519109422	0.5398781895692311	0.5950263602583893	0.6181143084205916	0.6157261123391032	0.6252782876034219	0.4457115210217622	0.5044086889832066	0.5593089291450817	0.6517899147276297
C9JB70	test	0	252	0.7112836735129103	0.515297282097813	0.7014905402339534	0.7104716145201656	0.6495127406435856	0.5416859588580968	0.6388353209436878	0.6842368244439675	0.687272984483859	0.6704171433203997	0.5051919542192445	0.5983443590973035	0.5678489365886698	0.7112836735129103
A6NHT5	test	0	1044	0.7616389310508245	0.5488730335441881	0.752688703293152	0.752688703293152	0.6942227869276637	0.5824324221712359	0.7095122320815128	0.724367220881176	0.7244703658637306	0.7231241153493884	0.6053558768811625	0.6963511635662932	0.6682197455075939	0.7616389310508245
Q5JTB4	test	0	138	0.7112605526474398	0.5709278756876734	0.6905423381611306	0.7112605526474398	0.6337836605905877	0.5794305394104488	0.6281782803693875	0.6914626733811062	0.6826284898061098	0.6607373714058902	0.5407634671692353	0.5766005099681248	0.6093213351227529	0.7112605526474398
Q5JTJ3	test	1	348	0.698308161115865	0.48555160914153683	0.6762037887694852	0.689938799767371	0.6033223596005534	0.47994856279360426	0.6512057996358707	0.6761242071815109	0.6764744541588635	0.692979783030463	0.5098423484900989	0.6173715694998859	0.5847938468162499	0.698308161115865
Q5JUQ2	test	0	813	0.6966190288901666	0.4986808517067286	0.6802196602763508	0.6855002907289683	0.6115983922745863	0.5583053465518129	0.6383161183573764	0.6783934113106831	0.6786554029763693	0.6635007118653722	0.5131553390884986	0.5960410351172305	0.5790664027612975	0.6966190288901666
M0R211	test	0	450	0.6801486629403405	0.4716145853667513	0.6509251412064396	0.6625354839843447	0.5858984515192805	0.5333393654529324	0.6077941797603212	0.6466386866715825	0.6480817588418116	0.6359964634033506	0.4979284586165415	0.5566410160353548	0.5588950518802832	0.6801486629403405
Q13510	test	0	1158	0.7263933477100158	0.4965873436828147	0.6953553242990056	0.6930019083345017	0.6660237534808986	0.5915339374464904	0.6694090205800984	0.6862067388126494	0.7015377325202868	0.6725961118395339	0.5463456776430674	0.6332041416036386	0.5904291502192947	0.7263933477100158
E9PLA6	test	0	228	0.7698406344592725	0.527546691455234	0.7416728632835122	0.7697198635440703	0.675602869609275	0.6038515468915725	0.708275817809427	0.7372738859320811	0.7450414118565107	0.7320162489122285	0.5992916817743891	0.6595131399287517	0.6488666553566168	0.7698406344592725
P43358	test	1	924	0.8152251060368562	0.5465262011939369	0.7947662185799443	0.7969922003940707	0.7480201372239297	0.6516809483105019	0.7378530978409907	0.7651821147224509	0.7732073939709133	0.7601450745224444	0.6351698849512852	0.7284667897097142	0.6776509302716736	0.8152251060368562
C9J392	test	0	174	0.7184844103621079	0.5785926318139043	0.6843874951065166	0.7184844103621079	0.6370862895582624	0.5330132278959079	0.6457593397881862	0.6865952605445672	0.68752323540458	0.6920720228278383	0.5122071077834841	0.5789685348189415	0.6036318755267356	0.7184844103621079
Q99689	test	1	1149	0.751496240424537	0.560564910179321	0.7348263303889306	0.7334526346795045	0.684349389928263	0.5943654203485724	0.6511173227909804	0.7133374832276145	0.7131933347682481	0.7062981711448831	0.5565896311828875	0.6375873136044468	0.6196341021984528	0.751496240424537
C9J4C4	valid	0	432	0.7330566424653574	0.4884872696583341	0.6842894871599954	0.7116272915837819	0.6312693356012893	0.5305665032712283	0.6741463827518389	0.6957000803278655	0.6937408448325938	0.7085437958104268	0.5863224422850152	0.6538329757365924	0.6319323239040527	0.7330566424653574
F8VPN9	valid	0	240	0.689421974580611	0.5260303922110335	0.6590424203040907	0.6799471280336143	0.6078664711510922	0.5369596265714583	0.5981889138725007	0.6602678929141657	0.6651500025611952	0.6487547231019353	0.5163156237261688	0.5838574427632708	0.5641690468693912	0.689421974580611
Q96Q45	valid	1	1197	0.8087320243451979	0.5355203523798799	0.7872978413296268	0.7861698782143466	0.7516390176887845	0.6077268899228523	0.7482932111683227	0.7634053427657248	0.7699204169587138	0.7476241559334335	0.6639100417281807	0.7188566881694902	0.699445123052116	0.8087320243451979
Q9BWV2	valid	0	735	0.7232727611170724	0.5161018358698783	0.7023858474386149	0.705790240447974	0.6354064920461917	0.5762271901003767	0.6720283298531805	0.677422018321122	0.6911179836300481	0.6895336559357811	0.5370832898196127	0.6152628251134779	0.5996301569057385	0.7232727611170724
Q8TB36	valid	1	1047	0.7588426861380168	0.5333070909225996	0.7419200665533274	0.7419200665533274	0.6801300659169166	0.5887496655197585	0.709168833657077	0.725207081262765	0.7275908755017332	0.6937088950019681	0.5899842573151084	0.6545564126079971	0.6415891847854591	0.7588426861380168
F5H3I6	valid	0	1422	0.7769671134986293	0.5193026085124127	0.7295013403017598	0.7188640569818868	0.6588681116134731	0.5769274238085582	0.7024119051717915	0.7374872604440915	0.7481833538125565	0.7429218697367196	0.5764100894043686	0.6721204442312606	0.6888439776538812	0.7769671134986293
H0YF35	valid	0	126	0.6354120889370529	0.4724760577256549	0.6158863785933264	0.6354120889370529	0.518339919644886	0.47284674804467836	0.5972227844648609	0.5974974771497394	0.603929402066579	0.6343476738653643	0.36258478024362306	0.5413658220175582	0.5542032623944942	0.6354120889370529
H3BNI4	valid	0	309	0.6722838951258764	0.4757477583118032	0.6512206773302567	0.6605175103594555	0.5530815528323069	0.5076403473286439	0.6268617541111577	0.6246449093822621	0.6383617008133016	0.639866952984995	0.482996842091948	0.569458714972425	0.5921126130524779	0.6722838951258764
Q12946	valid	1	1110	0.74363938016339	0.499208183780487	0.7081037140731766	0.7052406617751837	0.6288571192365299	0.5573970729311014	0.6883741129364037	0.7082746296143384	0.7215968881308149	0.7282962023214207	0.5153597100853547	0.6468196503537479	0.6484425053569793	0.74363938016339
Q8NFL0	valid	0	1176	0.7140900293981618	0.5002694937753563	0.702791449459039	0.7020470557061282	0.6399218257956998	0.5697265780310531	0.6285468865362355	0.6847611299296966	0.68323551146961	0.6862172857061338	0.5002839546804377	0.6168453383541971	0.6443899641699388	0.7140900293981618
K7EL48	valid	0	105	0.6401433357818495	0.5298578934672553	0.6125840052598619	0.6401433357818495	0.5864903531000326	0.45812867953031555	0.6034838602792226	0.596693835586014	0.6167301719687742	0.615394398066183	0.4192226150746236	0.4891537281544298	0.5751021065135142	0.6401433357818495
Q86V81	valid	1	744	0.7670555449952565	0.5482714769984574	0.7328361151673821	0.7398157982458563	0.7131480093510919	0.605749547514203	0.7138864298733247	0.7277921790461878	0.7265941829867407	0.7144816902764834	0.5956416900858489	0.6725478200773404	0.6779155215483607	0.7670555449952565
Q86SH4	valid	0	255	0.6357965785742643	0.45832325712515026	0.5993341692437981	0.6287543577097096	0.5259282591859169	0.4852951531205717	0.5760082853878413	0.5844726397139299	0.5969046492317261	0.6185257492900955	0.37698079267379875	0.4851019229367531	0.5471004099864775	0.6357965785742643
M0QZG7	valid	0	525	0.7403829339663361	0.5404973616838753	0.6984308353090075	0.7113649578511232	0.6041831983324505	0.587997726165264	0.6795249945387307	0.6984588656984524	0.7167246082827973	0.7090254094666579	0.48381993659993106	0.6379156159686764	0.6009134825162902	0.7403829339663361
A0A120N617	valid	0	1338	0.759341256548767	0.4938020277660444	0.7254456149783893	0.7195738658981295	0.6732561552673957	0.583721699617117	0.7044190937730099	0.7180424601492684	0.730906277202891	0.7205121967217736	0.5657466162623499	0.6471305697359416	0.6337301397919464	0.759341256548767
P51810	valid	1	1185	0.7198555308795663	0.4819453359685008	0.7010620136634194	0.6997416965087075	0.6170858836740649	0.5473880639489415	0.6758153324862913	0.6854103412716731	0.686254802764512	0.6990642226038074	0.5343680923823253	0.6377971577236494	0.6041855275290898	0.7198555308795663
Q02818	valid	1	1356	0.7997892215747373	0.5966966397788716	0.7734072332106032	0.7691449548841486	0.7302205730285941	0.6179429442367587	0.7266335017166122	0.767141077523768	0.7692940263307371	0.748629499715856	0.6497373777491553	0.6978931337423322	0.6924046063374196	0.7997892215747373
P49761	valid	1	1443	0.7514665623014609	0.515901504085451	0.7130581088410592	0.7073504765040745	0.6869494533542254	0.567653787524216	0.6949688053739795	0.7108450985525395	0.7177343635097041	0.68597583407652	0.5775691874094239	0.6391421312551805	0.6345994763910432	0.7514665623014609
Q14714	valid	1	702	0.7056140070239826	0.46189225045441873	0.6864605937832675	0.6912194214875117	0.650638882868556	0.5262490838357522	0.6626736016311378	0.6701144816895639	0.6799400836281406	0.6708911407870616	0.5100844346699327	0.5932371755158248	0.6008222907944559	0.7056140070239826
F8WD66	valid	0	207	0.7120402732874712	0.52682546302524	0.692368677533952	0.7113354666392449	0.6500167512406303	0.5675512490161797	0.6470641189458942	0.6753349213219544	0.6730785398878565	0.6616043043723883	0.5347457310043368	0.5773774690897496	0.609556073877214	0.7120402732874712
Q68CL5	valid	1	873	0.7506579825423834	0.503243122677143	0.7224064328656853	0.7260989333830689	0.6940066146855134	0.5775540826998524	0.6858226683909904	0.6994461080823833	0.7222168497712489	0.6865385732050562	0.5500485443339296	0.612661245792932	0.6275388513473714	0.7506579825423834
C9JWC4	valid	0	1683	0.7222761364360387	0.5146390075840002	0.7069713674678512	0.7023007851157395	0.6547606345626492	0.558624512514417	0.6454371997803043	0.6918076043173121	0.6874193430795504	0.6726382843823963	0.5537993347337941	0.6073592711711304	0.6068844321160156	0.7222761364360387
