broad_id	name	n_high	n_low	mean_LFC_high	mean_LFC_low	delta_LFC	cohens_d	p	fdr
BRD-K00003161-015-01-9	buserelin	232	248	-0.08551661229968041	-0.1502993038569053	0.06478269155722488	0.13734064335717075	0.13293633979177816	0.7144610916828307
BRD-A56690687-001-02-9	ITD-1	234	247	-0.15649373836132305	-0.08728018741386578	-0.06921355094745726	-0.13753690221632636	0.13306400728532863	0.7144610916828307
BRD-K86932920-001-02-9	BAY-60-7550	233	247	-0.15024958582271294	-0.2140731475386144	0.06382356171590145	0.1368489894239046	0.1337112435797416	0.7144610916828307
BRD-K51485109-001-02-9	LDN-27219	234	247	-0.1399387149889025	-0.0830647761165374	-0.05687393887236511	-0.13721807386262777	0.13371739571502236	0.7144610916828307
BRD-K15656090-001-07-3	pipobroman	233	247	-0.11238268761945319	-0.04666488818387738	-0.06571779943557582	-0.1372734090454174	0.13417645298675002	0.7144610916828307
BRD-K00003222-001-01-9	tradipitant	232	248	-3.863013964066581	-4.158402590605895	0.29538862653931375	0.13667080918482954	0.1345657612201011	0.7144610916828307
BRD-K00004295-001-01-9	NS-309	234	247	0.0502570765364268	-0.041563744822876246	0.09182082135930304	0.1365399303855008	0.13465334334660822	0.7144610916828307
BRD-K00005249-001-01-9	LY2828360	233	247	0.010233605211766066	0.07598649075599402	-0.06575288554422795	-0.13664847218711476	0.13576457038818973	0.7144610916828307
BRD-K00010938-001-01-9	BTS-71321	233	247	0.2894573207116892	0.23418297797562673	0.05527434273606249	0.13603701478385263	0.13616673795778092	0.7144610916828307
BRD-K00003126-001-01-9	G-749	232	248	-3.287983490344708	-3.585190046255072	0.29720655591036405	0.1360320100700441	0.13628283629572968	0.7144610916828307
BRD-K00075290-001-02-9	Pamicogrel	229	241	-0.18476831712276356	-0.1285509954727198	-0.056217321650043756	-0.1380152445242886	0.13649124939922325	0.7144610916828307
BRD-K25611237-001-02-1	ML324	233	247	-0.386466229920742	-0.4684587425489183	0.0819925126281763	0.13621477900382598	0.13711810772292574	0.7151530531482879
BRD-K00077480-001-02-9	Trifarotene	229	241	-0.07702302633360848	-0.01547396274216893	-0.06154906359143955	-0.13730625464494922	0.13793930185497302	0.7151530531482879
BRD-K00003271-001-01-9	JD-5037	232	248	-4.200439400500018	-4.525193698381435	0.32475429788141685	0.13542058909234936	0.13864577815901963	0.7151530531482879
BRD-K00003510-001-01-9	FLT3-IN-1	234	247	-2.111413687128531	-2.2983556080370233	0.18694192090849215	0.13517960203725865	0.13896157223061234	0.7151530531482879
BRD-K00108790-001-01-9	AMG-397	229	241	-2.0242356449207466	-1.7284336862240306	-0.295801958696716	-0.13685011944696046	0.13897901889245384	0.7151530531482879
BRD-K00003215-043-01-9	squalamine	232	248	-0.3194576903756421	-0.3890968638553777	0.06963917347973558	0.1352716863165724	0.14024997215497687	0.7179982816059041
BRD-K00003400-001-01-9	PF-06840003	232	248	-0.1873083639472295	-0.13175823479587892	-0.055550129151350575	-0.13503037416116595	0.14047792466202472	0.7179982816059041
BRD-K00004678-001-01-9	DOTMP	232	248	-0.02064038260401142	0.04108213913150407	-0.061722521735515484	-0.1347613647815844	0.14134836554499963	0.7200228822057364
BRD-K00005264-001-02-9	AZD5991	232	248	-1.805229550632618	-1.5372428350897522	-0.2679867155428657	-0.13449123044191577	0.14215057096674946	0.7216875141388819
BRD-K00004700-001-01-9	CORT-108297	232	248	-0.12406436222107928	-0.05739390570896555	-0.06667045651211373	-0.1341458552532135	0.1436529641366283	0.7247487881121996
BRD-A86468475-300-02-9	SR-3677	233	247	-0.1702382083177023	-0.25680633535395364	0.08656812703625133	0.13378507145123017	0.14370842241223455	0.7247487881121996
BRD-K46648676-001-01-8	gallium-triquinolin-8-olate	234	247	-0.22256191261008812	-0.1546122037536428	-0.06794970885644533	-0.13344242307093604	0.14451789183762967	0.7264177477136484
BRD-A12147465-003-02-9	TC-A-2317	234	247	-2.141844173013269	-2.3367614685958435	0.19491729558257465	0.13293017939767485	0.14608603623683536	0.7318765775825613
BRD-K57011718-001-01-5	UK-356618	233	247	-0.1921092358549997	-0.25959683249561644	0.06748759664061674	0.13192352155034964	0.1487047356795321	0.7425453577681899
BRD-K00003293-001-01-9	mertansine	233	247	-4.30514857792092	-4.59613805345602	0.2909894755350999	0.13155589151608735	0.1497809427871627	0.7454671185275835
BRD-K00003488-001-01-9	sultiame	233	247	0.2105654227169333	0.15312792980708181	0.05743749290985148	0.13152164070511563	0.15051760842448594	0.7466853908116655
BRD-K00003103-001-01-9	desisobutyryl-ciclesonide	232	248	-0.2983284704799388	-0.2057737333538595	-0.09255473712607931	-0.13115446636566064	0.15110853237642738	0.7471750884280677
BRD-K00003209-001-01-9	JI-101	234	247	-0.26634890298130365	-0.19760186791905904	-0.06874703506224461	-0.1311800200808709	0.15172934940423655	0.7472260434767966
BRD-K00091101-001-01-9	ODM-203	229	241	-0.29738170221148685	-0.40076964522396574	0.10338794301247889	0.13244030910345034	0.15210332505555343	0.7472260434767966
BRD-K47608922-001-05-9	dipyrocetyl	233	247	0.05344574726225982	-0.010690254060881354	0.06413600132314118	0.13090615300983094	0.1530180285969235	0.7492947335810641
BRD-K81993098-003-15-0	mecysteine	233	247	-0.1596713425746311	-0.08213759530743762	-0.07753374726719346	-0.13070343237392157	0.1539076839153614	0.7512278591109922
BRD-K00003174-001-01-9	soblidotin	232	248	-3.8550369331287193	-4.0803357895647325	0.22529885643601322	0.12988109605457732	0.15460082437146946	0.7521924724227264
BRD-K54799382-003-08-4	parethoxycaine	234	247	-0.15648961127256644	-0.10291582577768538	-0.053573785494881065	-0.12979069058271414	0.15579711257244472	0.7533437441364369
BRD-K41504985-003-02-9	cabagin	233	247	-0.03881082319451702	0.0321252269531277	-0.07093605014764473	-0.1300166439401604	0.15621162982330128	0.7533437441364369
BRD-K00077991-001-02-9	Difelikefalin	229	241	-0.019490837069352434	0.03836038652308497	-0.0578512235924374	-0.13115696593189452	0.15655182922057148	0.7533437441364369
BRD-K77817104-001-02-9	N-(p-amylcinnamoyl)-anthranilic-acid	232	248	0.006169964808143465	-0.05232869219026371	0.05849865699840717	0.12917843713346966	0.15766316138949135	0.7533437441364369
BRD-K00003169-001-01-9	RAD140	234	247	-0.02845211463585239	-0.10492777479930938	0.076475660163457	0.12939771618285548	0.15769222365307212	0.7533437441364369
BRD-K00091286-001-01-9	Batabulin	229	241	-3.8963258956316293	-4.076579754842182	0.18025385921055292	0.13054187798467548	0.15781509264518243	0.7533437441364369
BRD-K00003439-001-01-9	XL041	232	248	-0.21451998748106957	-0.2976177593353721	0.08309777185430253	0.12850326916532592	0.1593002588827369	0.7563681152904562
BRD-K92377961-001-03-7	catharanthine	234	247	-0.3745677708461557	-0.3084419754564606	-0.0661257953896951	-0.12876817278910213	0.15944518899403556	0.7563681152904562
BRD-K25521961-001-06-9	L-phenylisopropyladenosine	232	248	-0.02633904502837165	-0.08372038232145453	0.057381337293082875	0.12850121996349848	0.15996755472954063	0.7564820812443698
BRD-K00004739-001-01-9	hepsulfam	233	247	-0.4110138232546125	-0.34042689672819165	-0.07058692652642085	-0.12831442752875424	0.16080274085871515	0.7580700640482286
BRD-K00004671-001-01-9	panipenem	233	247	0.053952341917868074	0.10813602485843504	-0.05418368294056697	-0.1281754922142655	0.16206017093182215	0.7583816407701153
BRD-K61443506-239-03-9	esomeprazole	234	247	-0.09457960286097628	-0.16387763298260932	0.06929803012163305	0.12789589096365886	0.16212436116053142	0.7583816407701153
BRD-K00003344-001-01-9	incyclinide	234	247	-0.5884011585086056	-0.666709751840656	0.07830859333205031	0.12778927654298033	0.1623676108368165	0.7583816407701153
BRD-K76911699-003-03-9	ITX5061	233	247	-0.12266073574580919	-0.06198984739565243	-0.06067088835015676	-0.12746390828237084	0.16381244468162587	0.7627831013089205
BRD-K61524559-001-04-7		234	247	0.03756884602691883	-0.016938769703259776	0.05450761573017861	0.12685531639101483	0.1645369849335542	0.7628543251529942
BRD-K00079520-001-02-9	Tecarfarin	229	241	-0.1448064444412573	-0.09508174895786303	-0.049724695483394254	-0.1286237884337014	0.16483281861013313	0.7628543251529942
BRD-K61230716-236-03-5	sodium-nitrite	234	247	-0.0962938881531217	-0.15698213991484833	0.060688251761726625	0.12718271709052814	0.1657480238542718	0.7647583593032966
BRD-K00003499-001-01-9	adavivint	234	247	-3.228135164388633	-3.4904127384705923	0.2622775740819594	0.12630206079143158	0.1668663012897618	0.7654244734695032
BRD-K00004548-001-01-9	NS-11394	232	248	-0.0010750223810391583	0.05839271745669371	-0.05946773983773287	-0.12632755566111295	0.16690085686324477	0.7654244734695032
BRD-K28567778-001-02-7	neuropathiazol	234	247	0.08412642817561944	0.02864520107021121	0.05548122710540823	0.12624875532488478	0.16823842846993334	0.7692347422209602
BRD-K00003233-001-01-9	valbenazine	232	248	-0.08708851148199623	-0.1481488050758523	0.06106029359385606	0.1256036792938899	0.1701105193523331	0.7729252297233784
BRD-K76989898-001-02-9	TC-G-1004	233	247	-0.08169120189575728	-0.14074117690254653	0.059049975006789254	0.12562029945590497	0.17036531102024327	0.7729252297233784
BRD-K00003476-075-01-9	ningetinib-tosylate	232	248	-0.31541660333090393	-0.21799513199859258	-0.09742147133231135	-0.12564814753581277	0.17057309088098271	0.7729252297233784
BRD-K00068629-001-02-9	CBP/p300-IN-4	229	241	-0.6929536774143472	-0.5775538195290525	-0.11539985788529472	-0.12631626767026163	0.17297108908395398	0.7797177727700643
BRD-K00075778-003-02-9	Ansofaxine hydrochloride	229	241	-0.2312785569415685	-0.17992993800827353	-0.05134861893329498	-0.12583777756836628	0.17339136053022305	0.7797177727700643
BRD-K72063794-003-02-9	VU591	233	247	-0.030578987330622996	0.02127981595099431	-0.05185880328161731	-0.12478781155811976	0.17395754961760376	0.7797177727700643
BRD-K00084847-001-01-9	Pyriproxyfen	229	241	-0.20139324488676624	-0.1545438691203431	-0.046849375766423146	-0.12521431097755997	0.17531946701171808	0.7797177727700643
BRD-K27983781-001-01-4	MK-2894	233	247	-0.04537594720667895	0.010412237985588876	-0.05578818519226783	-0.12417949875616073	0.1754972973662639	0.7797177727700643
BRD-K00073947-001-02-9	Seltorexant	229	241	-0.32621223032915675	-0.2802867014493615	-0.04592552887979523	-0.12540938575395863	0.17551833260620658	0.7797177727700643
BRD-K37933329-001-03-9	BTB06584	233	247	-0.006404483289955934	-0.06121963193469431	0.054815148644738375	0.1236191600108571	0.17656884802761746	0.7797177727700643
BRD-K00003515-003-01-9	AZ7550	232	248	-6.257766806987906	-5.84299522460029	-0.41477158238761636	-0.12368581825317547	0.17662825198286297	0.7797177727700643
BRD-K00075715-003-02-9	ABT-418 (hydrochloride)	229	241	0.012588250833230678	0.059685667616377676	-0.047097416783146995	-0.12490097018088457	0.17669493664881564	0.7797177727700643
BRD-A28422330-001-11-9	ML141	233	247	0.12103303743861708	0.048027167583449305	0.07300586985516777	0.12368176059925887	0.1773094588859489	0.7801616190981752
BRD-K00003202-001-01-9	citarinostat	233	247	-0.18843307315388483	-0.26047908222862415	0.07204600907473932	0.1230366750994551	0.17834140982973962	0.7824342778079328
BRD-K00003397-001-01-9	MK-8617	233	247	0.13663450777695427	0.08578044269544066	0.050854065081513605	0.12239834625028084	0.1798390439687909	0.7844831234788775
BRD-K00091129-001-01-9	PF 03716556	229	241	-0.14040339885838968	-0.18658958103901357	0.0461861821806239	0.12423803575988003	0.17984198087658063	0.7844831234788775
BRD-K00076721-001-02-9	SDZ-MKS 492	229	241	-0.16065658626731857	-0.11139689856035787	-0.04925968770696071	-0.124056396361049	0.18072470896328008	0.7860748086139231
BRD-K00004564-001-01-9	tetomilast	233	247	0.028405661214290966	-0.02996186343573583	0.0583675246500268	0.1221511095692834	0.1817152584842157	0.7871284260279643
BRD-K95603879-001-08-9	BHQ	233	247	0.010216701733104915	0.06322772805806161	-0.05301102632495669	-0.12222416065209066	0.18200400364678224	0.7871284260279643
BRD-K81341251-001-02-9	TRAM-39	234	247	-0.0376445734279621	-0.10773571049861219	0.0700911370706501	0.12160101686048787	0.18332529541892245	0.7905903364941032
BRD-K00004749-001-01-9	NCX-1015	233	247	-0.08082933566221072	-0.16007844623182674	0.07924911056961602	0.1211202349125141	0.18457699510996128	0.7937333670734312
BRD-K00091085-001-01-9	BAY 2416964	229	241	0.06121787478824668	0.11394952806798911	-0.05273165327974243	-0.12219155829034169	0.18674600194879676	0.8007921778482302
BRD-K00003192-001-01-9	PSI-697	232	248	-0.03866402426753428	-0.09261275214162992	0.053948727874095645	0.12049828973349376	0.18783322803625607	0.8028516906508988
BRD-K00005341-001-01-9	ogerin	232	248	-0.1398767843589977	-0.08117559013868757	-0.05870119422031013	-0.12055064185215178	0.1882840592040316	0.8028516906508988
BRD-K00003124-389-01-9	trodusquemine	232	248	-1.0333305894667806	-1.1192149558227573	0.08588436635597674	0.12017158987077475	0.18912294891845127	0.8031771540004163
BRD-K33422401-001-06-4	phenylmethylsulfonyl-fluoride	234	247	0.07296382390613115	0.12771726018173404	-0.05475343627560289	-0.12026846269380408	0.18941859099614564	0.8031771540004163
BRD-K00004598-001-01-9	PF-06751979	232	248	-0.0859133184542527	-0.14060407239547817	0.05469075394122548	0.11907034618233577	0.19205419898407872	0.8035780450940005
BRD-K00003470-001-01-9	Neu2000	233	247	-0.03231669264981548	-0.08117081080074473	0.04885411815092925	0.11925074467820805	0.19210067227034083	0.8035780450940005
BRD-K00004662-001-01-9	nemazoline	233	247	0.11419399899444917	0.16798153935956314	-0.053787540365113976	-0.11901437833559075	0.1921781960637471	0.8035780450940005
BRD-K00003223-003-01-9	amiselimod	233	247	-8.51949694751126	-8.197325031104667	-0.32217191640659415	-0.11945899337291718	0.1924647406642708	0.8035780450940005
BRD-K00104124-001-01-9	Pemigatinib	229	241	-0.8612985049468673	-0.9567037097250125	0.09540520477814518	0.12045886032526348	0.19265214341600465	0.8035780450940005
BRD-K84068331-001-02-9	CW-008	234	247	-0.31301922253531045	-0.24713297112118088	-0.06588625141412957	-0.11936546491263085	0.19329046305527917	0.8035780450940005
BRD-K97009491-238-05-9	calcium-levofolinate	233	247	0.13097094668070516	0.08353115142322612	0.047439795257479045	0.11903415419228042	0.19355363663473357	0.8035780450940005
BRD-K00003534-001-01-9	methylcobalamin	233	247	0.12760041191245663	0.17892651055915507	-0.05132609864669843	-0.11885883824885785	0.1939758609679524	0.8035780450940005
BRD-K91644281-311-02-9	kasugamycin	233	247	0.050621669598157365	0.1014908505649372	-0.05086918096677984	-0.11858127350881793	0.19427743250955087	0.8035780450940005
BRD-K47084954-001-02-9	PF-06651600	233	247	0.07675497707285883	0.018943945646457547	0.05781103142640129	0.1181824597541724	0.19648305846680042	0.8040732804910656
BRD-K00003376-001-01-9	TAK-243	232	248	-8.668553491537397	-8.320656970313589	-0.34789652122380765	-0.1184828185345844	0.19661831756980672	0.8040732804910656
BRD-K00004677-001-01-9	2-fluorofucose	233	247	-0.11328298060942997	-0.060530292533095505	-0.052752688076334465	-0.1183330030976947	0.19680104728192088	0.8040732804910656
BRD-K05185389-001-02-6	risedronate	233	247	-0.17675963089509333	-0.11415218313122029	-0.06260744776387304	-0.11822846921408404	0.19690917933209084	0.8040732804910656
BRD-K00005337-001-01-9	DIM-C-pPhCO2Me	234	247	-2.7206071488635137	-2.5642104534953503	-0.15639669536816347	-0.11817137078323124	0.19704562604919396	0.8040732804910656
BRD-K00003411-001-01-9	bamaquimast	233	247	-0.04154900018795976	0.00814369348250193	-0.04969269367046169	-0.11782527359671388	0.1978671094697322	0.8052607833111354
BRD-K00075754-001-02-9	Cenisertib	229	241	-3.2889143069372966	-3.488541921905716	0.1996276149684193	0.1188093482138722	0.1991870569121404	0.8084651133492757
BRD-K00003528-457-01-9	AZD5153	233	247	-1.716321180270221	-1.54483737652306	-0.17148380374716088	-0.11716569560134292	0.2004325512382426	0.8088590147141578
BRD-K24675965-001-06-9	LY288513	233	247	-0.10239989696562157	-0.1607916005579593	0.058391703592337724	0.11708645391328021	0.20063454544572706	0.8088590147141578
BRD-K00003302-001-01-9	adomeglivant	233	247	-0.1295742331601088	-0.0768438927398134	-0.052730340420295396	-0.11699179276096744	0.20088264067670453	0.8088590147141578
BRD-K31471398-003-06-9	dihydrexidine	233	247	0.02113733252617545	0.07600114821734319	-0.054863815691167744	-0.11720473646303352	0.20153933738837726	0.8090530924601237
BRD-K00003497-001-01-9	mavacamten	233	247	-0.16079761753065314	-0.2178210846325908	0.057023467101937675	0.11649813951657458	0.2024460649471073	0.8090530924601237
BRD-K49900195-300-02-9	WYE-687	233	247	-2.9848577706209607	-2.835398682856766	-0.1494590877641948	-0.11647900875060278	0.2035378304929894	0.8090530924601237
BRD-K00003301-001-01-9	ASP-9521	233	247	-0.0007926514039996565	0.04965814370260212	-0.050450795106601776	-0.11624351215070347	0.20388433332141787	0.8090530924601237
BRD-K00003122-001-01-9	prinomastat	234	247	0.19124389192326302	0.12168569651079918	0.06955819541246384	0.11594472124189514	0.2046765005722341	0.8090530924601237
BRD-K25290930-001-03-9	fenebrutinib	233	247	0.2249874722015056	0.27693713138346815	-0.05194965918196254	-0.11589840524210382	0.20535338201076403	0.8090530924601237
BRD-K36338614-001-02-1	VBY-825	233	247	-0.01845060009218528	0.04406893384074111	-0.06251953393292639	-0.11611710457558869	0.2057329318416634	0.8090530924601237
BRD-K00003332-001-01-9	argireline	232	248	-0.026580197178971646	0.02562740356787612	-0.05220760074684777	-0.11564467818221652	0.20674389289559894	0.8090530924601237
BRD-K00003252-001-01-9	sacubitrilat	232	248	-0.20743795240710108	-0.15687793275461157	-0.05056001965248952	-0.11539944669671458	0.206999761551477	0.8090530924601237
BRD-K00003201-001-01-9	tenapanor	232	248	0.012048606126699665	0.06947069948367007	-0.057422093356970405	-0.11557882100548608	0.20723024052999256	0.8090530924601237
BRD-K83146339-001-04-0	strontium-ranelate	233	247	-0.05423727671071774	-0.004509708996090229	-0.04972756771462751	-0.11518249199452826	0.20736483885497103	0.8090530924601237
BRD-K00004968-001-01-9	acetylspiramycin	234	247	0.10545837316064306	0.050141204172557595	0.05531716898808547	0.11518082306569795	0.20815987591475454	0.8090530924601237
BRD-K00003333-001-01-9	ornipressin	233	247	-3.1220206042385144	-3.3341511389949634	0.21213053475644905	0.11489573787369226	0.20837996092082797	0.8090530924601237
BRD-K90756851-001-01-1	K-Ras(G12C)-inhibitor-12	234	247	-0.7870899356477064	-0.6838744128891017	-0.10321552275860468	-0.11524288416045132	0.20853600128601352	0.8090530924601237
BRD-K00003503-001-01-9	vecabrutinib	232	248	-0.1783481909040712	-0.1178751743126856	-0.0604730165913856	-0.1144296494196151	0.20919898433978537	0.8090530924601237
BRD-K53896891-001-01-2	methanesulfonyl-fluoride	233	247	-0.262037257570239	-0.20741126401961824	-0.054625993550620755	-0.11469537237865599	0.2100329620383855	0.8090530924601237
BRD-K48905682-001-11-1	madrasin	233	247	-0.2831884868059182	-0.38369933459103406	0.10051084778511588	0.11442690803480723	0.21041977130755984	0.8090530924601237
BRD-A74328360-409-02-8	antimonyl	233	247	-0.6095858606909426	-0.7347793324726902	0.12519347178174767	0.11462328018481092	0.21052435541617182	0.8090530924601237
BRD-K00003369-001-01-9	eltanexor	233	247	-4.097897537686506	-4.296354183444055	0.19845664575754896	0.11413347684824103	0.2123410799401644	0.8131568795884049
BRD-K00005245-001-01-9	KM-0118	232	248	-0.1435796864585668	-0.19868663215919824	0.05510694570063143	0.11399977918619449	0.21266355810052487	0.8131568795884049
BRD-K77951111-001-05-9	PD-81723	234	247	-0.15509096088695742	-0.2014957818872537	0.046404821000296276	0.11394207260051666	0.21402078837668775	0.8148890418739556
BRD-K00091105-001-01-9	N-Acetylcysteine amide	229	241	-0.019422114682061245	0.026554145277769902	-0.04597625995983115	-0.11477748904220644	0.21462140839560723	0.8148890418739556
BRD-K36551084-001-04-9	cinchonine	233	247	0.0462242701488456	0.09963314050489902	-0.05340887035605342	-0.1135886549504663	0.21472702025664178	0.8148890418739556
BRD-K71223042-001-03-9	PCI-29732	233	247	-0.5285736213667185	-0.4428766323805117	-0.08569698898620676	-0.11384250374172696	0.21528565788497517	0.8149716425670631
BRD-K48449073-034-03-9	Y-29794	233	247	-0.1994136589420176	-0.26149639362694194	0.06208273468492434	0.11326544375718259	0.21666872351999858	0.8181669709038752
BRD-K00004610-001-01-9	entasobulin	233	247	-1.9991465375470117	-2.139725850538449	0.14057931299143722	0.1124403796536461	0.21833603923269126	0.8210175830024778
BRD-K00003362-066-01-9	mitoquinone	232	248	-3.9673271339785656	-3.752897117011591	-0.2144300169669746	-0.11233760801512584	0.2188566501577124	0.8210175830024778
BRD-K00078221-019-02-9	Epitalon (TFA)	229	241	0.07160825956884423	0.030433556224491894	0.04117470334435233	0.11374011666312386	0.21904619309354645	0.8210175830024778
BRD-K00003125-001-01-9	sulfatinib	234	247	-0.46167927135370584	-0.5549036456392469	0.09322437428554103	0.11182895090637326	0.22160796915892916	0.8285736383824002
BRD-K60946979-003-02-9	CGP-78608	233	247	0.064764064752057	0.11148070714699772	-0.04671664239494072	-0.11156222479799151	0.2231876571151064	0.8305673672381796
BRD-K00003267-003-01-9	ombrabulin	234	247	-3.759076104897005	-3.9290830927330984	0.17000698783609325	0.11112395584186471	0.22387730909435108	0.8305673672381796
BRD-K87727457-001-02-9	VU152100	233	247	-0.04785159126439767	-0.09426041095877151	0.04640881969437384	0.11122345320657902	0.22442505873205726	0.8305673672381796
BRD-K00003247-001-01-9	bictegravir	232	248	0.008860440935138093	-0.04268712283398611	0.0515475637691242	0.11121827922089975	0.2244380371496471	0.8305673672381796
BRD-K83030136-001-02-9	AT-406	232	248	-0.7441888873447104	-0.6290301012452305	-0.11515878609947994	-0.11117091100514823	0.22487693539847947	0.8305673672381796
BRD-K43055376-001-04-9	Imepitoin	229	241	-0.14510166968755112	-0.18502681537048915	0.039925145682938035	0.11181424555224773	0.22661326698073633	0.8320322516255186
BRD-K00003462-001-01-9	lanifibranor	233	247	0.049969626754768647	-0.004822096349014437	0.05479172310378308	0.11035427546568721	0.2274076387836177	0.8320322516255186
BRD-K68982262-001-02-9	A-987306	233	247	-0.06840844776325958	-0.12540428599918424	0.05699583823592466	0.11022329668799605	0.22859240559788072	0.8320322516255186
BRD-K00004643-001-01-9	EF5	233	247	0.033205320702155004	0.07912819531441784	-0.04592287461226283	-0.11007729160399062	0.2289094978355609	0.8320322516255186
BRD-K00091121-003-01-9	SEL120-34A (monohydrochloride)	229	241	-2.2122707316548285	-2.083295230496099	-0.12897550115872924	-0.11118444754017656	0.22977130929013687	0.8320322516255186
BRD-K00003733-001-01-9	ganoderic-acid-a	234	247	-0.00819094026003209	0.036521045087825284	-0.04471198534785738	-0.10958398049441967	0.23083130770197818	0.8320322516255186
BRD-K00004680-001-01-9	bevenopran	232	248	-0.09054110934849206	-0.04191471405704049	-0.048626395291451574	-0.10964981748465866	0.2312456179262361	0.8320322516255186
BRD-K00004746-001-01-9	YS-201	233	247	0.08422103735443259	0.0362714784471916	0.047949558907240994	0.10931629595444808	0.23172627441567872	0.8320322516255186
BRD-K00003098-001-01-9	IDF-11774	232	248	-0.15225134863949288	-0.10253948001692988	-0.04971186862256301	-0.10953390113027109	0.23200493667303368	0.8320322516255186
BRD-K00003244-001-01-9	amcasertib	234	247	-0.33379790007503235	-0.3980519961980528	0.06425409612302047	0.10905955744155803	0.2326172899601402	0.8320322516255186
BRD-K00010385-001-01-9	AMG-510	232	248	-0.1458979053362992	-0.20859090570890207	0.06269300037260286	0.10933586270428343	0.23280238391023395	0.8320322516255186
BRD-K41895652-001-02-9	JNJ-27141491	233	247	-0.10508391389817381	-0.16627537635110615	0.06119146245293233	0.10932957658468159	0.23284220297050923	0.8320322516255186
BRD-K18423410-003-02-5	dexmedetomidine	233	247	-0.13290857239038964	-0.09085227324223732	-0.042056299148152315	-0.10939251118902349	0.23292649289017636	0.8320322516255186
BRD-K00004649-001-01-9	E3330	232	248	-0.007493011570894448	-0.06219855695532406	0.05470554538442961	0.10919257316604582	0.2329471060216373	0.8320322516255186
BRD-K00077013-001-02-9	Mapracorat	229	241	-0.05028816685104185	0.01242372312972323	-0.06271188998076507	-0.10968287351448208	0.23499393722171902	0.8361153694833174
BRD-K42629487-001-09-9	SF-11	233	247	-0.15805932615307858	-0.10587177644421873	-0.052187549708859846	-0.10862732175762603	0.2352601946042734	0.8361153694833174
BRD-K02460719-001-02-9	SCH-51344	234	247	-0.32377301976770967	-0.38285249900925195	0.059079479241542276	0.10797096976093835	0.2371252949812096	0.8361153694833174
BRD-K00090631-001-01-9	Deprodone propionate	229	241	-0.17543051224467773	-0.24362173556027664	0.0681912233155989	0.10915538638739918	0.23716140708222982	0.8361153694833174
BRD-K90316462-003-01-1	MK2-IN-1	233	247	-0.3780708000013324	-0.3244648561618189	-0.053605943839513504	-0.10812309112590256	0.2373604224124004	0.8361153694833174
BRD-A29148886-003-02-9	RP-001	234	247	-0.21954089362140244	-0.15842758544513308	-0.061113308176269365	-0.10801007068351574	0.237856659793435	0.8361153694833174
BRD-K06520168-001-03-9	propyphenazone	233	247	0.1504641551915351	0.19718235005952564	-0.04671819486799053	-0.10818057623025966	0.2382046709399334	0.8361153694833174
BRD-K00004710-001-01-9	R-1487	232	248	-0.08614647415970973	-0.03324577611827823	-0.0529006980414315	-0.10796187344212684	0.23849667653904907	0.8361153694833174
BRD-K00003530-003-01-9	pirmenol	233	247	0.022304863873192485	-0.026491561655040876	0.048796425528233364	0.10765754313971904	0.2394862941707145	0.8364593084566264
BRD-K00003171-001-01-9	DWK-1339	234	247	-0.07411209309916296	-0.1241112418189279	0.049999148719764935	0.10730059625046276	0.23969683740357872	0.8364593084566264
BRD-K26726854-001-02-9	MI-14	233	247	-0.31073029487983705	-0.36794753916094813	0.05721724428111108	0.10728225497208772	0.24078923321569137	0.8370892380992515
BRD-K41262162-303-11-9	DHBP	234	247	-1.286535964650917	-1.40198694197039	0.11545097731947318	0.10706705106605964	0.24098023521039058	0.8370892380992515
BRD-K00003486-003-01-9	DG051	233	247	0.09977219822706798	0.1471153070466264	-0.047343108819558416	-0.10732434987434483	0.2418121386026284	0.8380612474858217
BRD-K61845293-300-03-9	DDR1-IN-1	234	247	-0.30114968183557367	-0.22636653308679192	-0.07478314874878175	-0.10678761474077025	0.24269656013449611	0.8392104288933145
BRD-K00004546-001-01-9	perfluorohexyloctane	232	248	-0.05229917780528847	-0.1061970775129802	0.05389789970769173	0.10675222594758489	0.24388865707184187	0.8395561096815958
BRD-K00074712-001-02-9	Teglicar	229	241	-0.26605794605566085	-0.22359600908190277	-0.04246193697375808	-0.10753391328592178	0.24390266427508808	0.8395561096815958
BRD-K00074484-001-02-9	MHP	229	241	-0.06520670299086388	-0.02822911774753816	-0.03697758524332572	-0.10763500761253385	0.24454858763970605	0.839875013658538
BRD-K02490038-236-03-8	BQ-788	233	247	-0.03393867900662802	-0.08383953519291987	0.04990085618629185	0.10626512255337132	0.24676628084927257	0.8439876265017949
BRD-K00077192-001-02-9	N-(2-bromo-6-fluorophenyl)-4,5-dihydro-1H-imidazol	229	241	0.000568780185969206	0.044509795555797885	-0.04394101536982868	-0.10692362396760875	0.24700301024332127	0.8439876265017949
BRD-K00004618-001-01-9	S-17092	232	248	-0.275286508550828	-0.22749095871676836	-0.04779554983405962	-0.10624683605029146	0.24741402753181738	0.8439876265017949
BRD-K00003277-003-01-9	vatinoxan	234	247	-0.03223766050382765	0.008790314941698985	-0.04102797544552663	-0.10557347293501179	0.24890320381154676	0.8460729608953892
BRD-K00003180-001-01-9	verucerfont	234	247	0.06690585013543857	-0.004855982469005936	0.0717618326044445	0.10528289275698069	0.24914006160753557	0.8460729608953892
